Id,LotArea,FullBath,HalfBath,TotRmsAbvGrd,TotalBsmtSF,BedroomAbvGr,GrLivArea,YrSold,SalePrice,Qual,Cond,Age
train_4517,8198,2,1,4,938,4,480,2006,161414.85247958,5B,7B,29
train_5712,11228,2,1,6,684,3,1196,2009,123459.97997532,5B,7B,32
train_7371,14175,2,0,4,1234,3,1700,2006,185237.544223121,5B,7B,29
train_7746,3000,1,1,5,1269,3,1603,2010,162720.558737693,5B,7B,33
train_8247,8712,2,1,5,1362,3,2295,2008,195082.626484816,5B,7B,31
train_1644,9206,1,1,6,1053,4,1464,2009,183993.609698776,5B,7B,31
train_6115,16905,2,1,7,864,3,1750,2007,141635.237804959,5B,7B,29
train_8448,13891,2,0,9,742,3,1560,2007,141381.824786322,5B,7B,29
train_9581,14215,2,0,5,1277,3,1588,2008,216550.955291867,5B,7B,30
train_3238,6292,2,0,7,1017,2,1208,2008,139012.876791932,5B,7B,29
train_5075,10400,1,0,8,1499,3,1362,2007,188501.523970962,5B,7B,28
train_6307,10011,1,0,9,1700,2,1062,2010,133402.651364182,5B,7B,31
train_7583,10637,1,1,8,630,3,2080,2010,157961.952703915,5B,7B,31
train_2860,50271,1,0,7,1126,4,1350,2006,177327.997878792,5B,7B,26
train_4485,11214,2,0,11,735,4,1536,2006,146086.883032754,5B,7B,26
train_6344,7449,2,0,6,1947,3,1872,2009,169545.452224439,5B,7B,29
train_8684,9250,1,0,8,1414,2,1328,2008,189657.910253407,5B,7B,28
train_2935,11428,1,1,6,680,3,1852,2009,128479.925536336,5B,7B,28
train_5186,6060,1,0,7,982,3,2380,2006,170915.428467153,5B,7B,25
train_8242,6780,1,1,8,1742,2,1159,2006,184825.774036114,5B,7B,24
train_1320,7758,2,0,8,768,3,925,2006,120009.114098326,5B,7B,22
train_1531,5720,1,1,5,713,2,1701,2009,141823.08684672,5B,7B,25
train_6019,10400,1,1,8,1134,3,2872,2006,195274.899582027,5B,7B,22
train_6449,10380,2,1,6,1324,2,1386,2007,137693.012312188,5B,7B,23
train_168,9017,2,0,5,1860,1,1764,2007,211127.643784917,5B,7B,22
train_2023,10005,2,0,6,1232,3,928,2007,168298.860326133,5B,7B,20
train_8935,10400,0,0,9,783,3,1412,2006,164151.371395772,5B,7B,19
train_605,9000,1,1,6,990,2,2256,2006,187003.67316143,5B,7B,18
train_672,7875,1,0,6,630,3,1786,2006,173054.880070876,5B,7B,18
train_1487,3922,1,0,5,908,3,2243,2008,172771.107809607,5B,7B,20
train_1526,9600,1,1,4,832,3,1512,2009,135934.425192807,5B,7B,21
train_5049,8500,2,1,8,768,3,2296,2007,214645.144820383,5B,7B,19
train_6783,8658,2,1,7,1416,2,1541,2008,148232.353892625,5B,7B,20
train_7249,7862,2,0,8,680,2,1573,2006,182708.165841162,5B,7B,18
train_9155,9790,2,1,8,1559,5,2198,2010,177236.767638767,5B,7B,22
train_2044,10380,2,0,6,912,2,1535,2006,203643.615251732,5B,7B,17
train_8710,8816,2,0,4,1215,2,2643,2009,192274.079301402,5B,7B,20
train_1440,8393,2,0,5,735,3,1060,2007,119014.911721672,5B,7B,17
train_2553,39104,2,1,5,637,3,1131,2007,164278.153777103,5B,7B,17
train_8013,7018,2,1,6,1500,4,1216,2010,189770.952312642,5B,7B,20
train_8339,8500,2,1,6,840,3,694,2007,146551.887136356,5B,7B,17
train_9630,8924,1,1,8,1392,3,882,2008,155724.654461442,5B,7B,18
train_254,9600,1,1,10,1188,3,1039,2007,140040.559310959,5B,7B,15
train_8175,10011,2,1,7,624,2,1355,2008,188583.480455991,5B,7B,16
train_3691,8172,1,1,6,1248,3,1750,2007,198397.08102438,5B,7B,14
train_198,13693,2,0,7,608,4,2198,2009,184927.016637553,5B,7B,15
train_1450,2500,1,0,7,1704,2,2082,2009,206068.328909401,5B,7B,15
train_7977,7024,3,0,7,1225,2,987,2010,137793.015398831,5B,7B,16
train_9038,15431,2,0,7,882,2,1992,2009,178927.890897691,5B,7B,15
train_2288,8400,1,1,8,896,4,1314,2009,156301.644000088,5B,7B,14
train_2548,5784,2,0,6,1158,4,747,2009,143637.495804484,5B,7B,14
train_2772,11340,2,0,7,270,3,1212,2008,158187.102295636,5B,7B,13
train_3255,8973,1,0,7,1453,2,971,2006,174380.955838801,5B,7B,11
train_4083,7922,1,0,6,1097,2,1092,2009,143095.552637572,5B,7B,14
train_5000,7642,1,1,5,440,3,1812,2006,192871.558955758,5B,7B,11
train_8198,12224,1,1,6,1121,4,1226,2010,131367.540141145,5B,7B,15
train_4129,2544,2,0,4,1080,3,1142,2009,158960.627092514,5B,7B,13
train_4816,4426,2,0,5,1362,3,480,2007,179162.294050298,5B,7B,11
train_8876,10970,2,0,6,1869,2,747,2006,160305.489813423,5B,7B,10
train_9474,22950,2,0,6,1374,4,1392,2007,170032.715721692,5B,7B,11
train_305,7590,2,1,11,1026,3,1392,2006,122735.177924941,5B,7B,9
train_5303,12209,2,0,7,980,2,1072,2007,129496.891056005,5B,7B,10
train_5357,9142,2,1,6,744,3,1262,2009,138712.634893792,5B,7B,12
train_5870,10289,1,0,6,1310,2,1714,2007,176835.08647047,5B,7B,10
train_6840,17423,2,1,8,980,4,2069,2006,200774.820027029,5B,7B,9
train_783,10012,1,0,8,1097,4,2402,2010,204337.45707881,5B,7B,12
train_1658,11475,1,0,5,1922,3,1062,2009,169008.200926782,5B,7B,11
train_1729,18800,2,0,6,1436,3,894,2007,212275.23132137,5B,7B,9
train_2040,7064,2,0,7,859,2,1638,2010,141351.779475049,5B,7B,12
train_4008,9375,2,0,8,520,2,1535,2007,136725.612014932,5B,7B,9
train_4027,8546,2,0,9,1017,4,1200,2006,178586.3230817,5B,7B,8
train_4052,10769,2,1,6,896,3,1510,2007,167770.480580818,5B,7B,9
train_4078,12665,1,0,7,1208,3,1196,2008,160808.77695102,5B,7B,10
train_4262,7795,1,1,4,2000,4,773,2006,157786.203614096,5B,7B,8
train_6206,12354,1,0,4,1253,3,1144,2010,156781.483911588,5B,7B,12
train_7416,8536,2,0,9,970,3,2142,2006,158891.015894481,5B,7B,8
train_7939,12203,2,0,10,1004,2,1604,2009,168056.738705999,5B,7B,11
train_317,12003,2,1,8,876,3,2110,2006,240312.293048975,5B,7B,7
train_2978,9991,2,0,8,780,2,2468,2010,179787.414177163,5B,7B,11
train_3982,10839,1,1,7,1126,3,1710,2008,184783.791292117,5B,7B,9
train_4209,4400,2,0,6,864,3,1352,2006,149391.025221883,5B,7B,7
train_5622,8658,2,0,6,1017,3,1065,2008,168376.735535017,5B,7B,9
train_5913,9100,1,0,8,1293,4,1248,2009,172679.075924245,5B,7B,10
train_7309,7930,1,0,8,980,3,2287,2007,235332.180929533,5B,7B,8
train_7479,5000,1,1,9,1029,3,1616,2008,168646.757497928,5B,7B,9
train_9142,9000,1,1,6,925,3,988,2006,151799.46976127,5B,7B,7
train_1261,8800,1,0,9,907,3,2236,2010,140453.593333754,5B,7B,10
train_6557,8000,1,0,5,1482,2,1481,2009,180326.172593103,5B,7B,9
train_734,34650,2,0,5,1430,2,1363,2007,175930.822415799,5B,7B,6
train_4442,24090,1,1,7,624,3,924,2008,126832.012788103,5B,7B,7
train_5722,7200,2,0,5,672,3,2030,2007,213761.130921259,5B,7B,6
train_6886,9450,1,1,5,1324,3,1928,2007,191537.973735043,5B,7B,6
train_3203,9430,2,1,6,778,3,1200,2008,153762.667465746,5B,7B,6
train_3245,7332,1,1,10,894,2,1224,2006,132579.978656535,5B,7B,4
train_3337,3675,1,0,9,625,3,2002,2008,175392.441293329,5B,7B,6
train_6239,8244,1,1,8,924,3,2098,2008,175402.830642778,5B,7B,6
train_29,9591,2,1,5,1638,3,1225,2007,191016.34649265,5B,7B,4
train_145,34650,1,0,6,1001,3,2183,2007,199216.840599566,5B,7B,4
train_536,10106,2,0,8,1126,1,2020,2008,176567.579843704,5B,7B,5
train_874,11717,2,0,6,1158,3,1560,2010,179652.949919448,5B,7B,7
train_3035,11694,1,0,8,738,3,987,2007,136971.808762568,5B,7B,4
train_3610,5000,1,1,7,1479,2,1826,2009,150269.51147047,5B,7B,6
train_3687,8925,1,0,7,1200,3,1872,2010,209971.895731091,5B,7B,7
train_3726,7332,1,0,8,738,2,1054,2006,125173.85436592,5B,7B,3
train_3825,7060,2,0,7,1454,4,1232,2009,189371.658652767,5B,7B,6
train_3917,9600,1,1,4,1065,3,1620,2008,197939.027031636,5B,7B,5
train_4226,10142,1,0,7,936,4,1250,2006,170553.385284041,5B,7B,3
train_5006,10395,2,0,7,960,3,1709,2010,178565.794415033,5B,7B,7
train_6201,8070,2,0,5,1414,2,1392,2010,222812.757077075,5B,7B,7
train_7683,10570,1,0,6,1144,3,1501,2006,135724.41374684,5B,7B,3
train_8506,5400,2,0,6,1086,3,1680,2010,156540.827140286,5B,7B,7
train_9050,7200,3,1,6,1470,0,2134,2006,201230.120152018,5B,7B,3
train_9328,15611,1,0,6,816,1,1836,2009,156250.70572954,5B,7B,6
train_132,4274,1,0,7,1561,3,925,2007,166617.371941424,5B,7B,3
train_445,7875,1,0,5,924,3,2234,2006,163218.460675582,5B,7B,2
train_1579,8450,1,0,7,940,5,1224,2008,153241.065314811,5B,7B,4
train_2587,28698,1,1,4,1040,3,1291,2008,150406.718446341,5B,7B,4
train_2909,1869,2,0,6,832,3,1820,2007,164812.866949904,5B,7B,3
train_3930,10106,1,0,6,1240,3,1576,2009,167414.775370767,5B,7B,5
train_5092,13682,1,0,7,1156,2,894,2006,158613.538401936,5B,7B,2
train_5543,8755,1,1,6,1030,3,1350,2010,187148.961437952,5B,7B,6
train_5640,11250,2,1,5,1649,3,988,2008,188748.315644712,5B,7B,4
train_5877,8430,1,0,6,649,4,1200,2008,155479.786479137,5B,7B,4
train_5878,9142,1,1,7,1056,2,2127,2008,169237.757227074,5B,7B,4
train_5951,7630,1,1,12,1930,3,1180,2007,189984.666893494,5B,7B,3
train_6637,13682,1,0,6,918,3,1224,2006,181527.276203513,5B,7B,2
train_8272,8400,2,0,5,963,3,864,2006,139008.157765442,5B,7B,2
train_8961,8100,1,0,8,588,3,2274,2007,153212.789450867,5B,7B,3
train_9292,11428,2,0,4,1056,4,2080,2008,193949.979630223,5B,7B,4
train_9688,8500,1,1,5,912,3,1414,2010,161892.222760484,5B,7B,6
train_133,7200,2,1,7,1142,2,1717,2007,216452.694618793,5B,7B,2
train_800,15426,1,0,8,1262,4,2624,2006,243761.881152522,5B,7B,1
train_1423,14006,2,0,6,264,4,848,2009,123235.346677453,5B,7B,4
train_1598,3922,2,0,8,978,2,1620,2010,156503.83515056,5B,7B,5
train_1797,21535,1,0,5,462,2,1718,2006,202575.203782151,5B,7B,1
train_2405,11248,2,0,7,1276,4,1248,2010,154652.311181917,5B,7B,5
train_2620,11443,1,1,6,1324,2,1431,2010,184675.686431497,5B,7B,5
train_3644,8068,2,0,8,1682,3,1344,2008,195012.792461136,5B,7B,3
train_4141,8246,2,0,4,1104,3,1314,2009,159627.375039569,5B,7B,4
train_4881,7851,2,1,7,630,3,1080,2007,163119.778647395,5B,7B,2
train_5290,9018,1,1,5,928,3,1217,2006,139873.582095645,5B,7B,1
train_5310,12220,1,0,8,1610,3,960,2008,178434.184601561,5B,7B,3
train_5711,9675,1,1,6,1088,3,2727,2007,196980.623653651,5B,7B,2
train_6883,14191,2,0,6,770,3,2217,2009,202861.150601645,5B,7B,4
train_7123,14536,2,1,6,1461,3,1644,2006,182603.295853573,5B,7B,1
train_8750,7800,1,0,4,1391,3,1978,2008,175137.719239114,5B,7B,3
train_9076,12003,2,1,6,1002,2,1048,2009,154446.713116018,5B,7B,4
train_9533,13159,1,0,6,1099,3,2028,2007,187714.796825687,5B,7B,2
train_106,11616,1,0,6,1616,2,1797,2009,214317.474130988,5B,7B,3
train_1036,3182,2,0,7,1202,3,1092,2007,134513.749320776,5B,7B,1
train_1853,7819,2,0,6,798,3,980,2006,116078.000759496,5B,7B,0
train_2070,10603,1,0,7,2330,4,1826,2009,206845.214965992,5B,7B,3
train_2126,1491,1,1,7,673,3,1199,2007,118454.359551975,5B,7B,1
train_2735,10839,2,1,6,912,2,981,2009,130706.356441898,5B,7B,3
train_4592,11075,2,1,5,1134,4,2046,2009,207024.833392935,5B,7B,3
train_4644,10355,2,0,7,912,3,2392,2007,162235.363586027,5B,7B,1
train_5373,7844,1,0,5,650,3,1496,2006,171852.845225367,5B,7B,0
train_6313,13000,1,1,6,440,2,1235,2008,130959.664158632,5B,7B,2
train_7007,8462,2,0,6,876,3,1602,2009,143807.470286134,5B,7B,3
train_7327,8530,1,1,6,611,2,1486,2010,190371.789635464,5B,7B,4
train_7853,12968,2,1,5,1144,3,2084,2009,176511.115216699,5B,7B,3
train_7863,7500,2,0,5,744,3,1102,2007,167238.952398588,5B,7B,1
train_7991,10240,1,1,8,1498,3,1774,2006,181299.499837598,5B,7B,0
train_8100,7861,2,1,7,1041,1,1148,2008,145923.751671122,5B,7B,2
train_8603,2308,1,1,9,506,3,1595,2007,160427.04195907,5B,7B,1
train_8880,6000,2,0,4,596,2,1869,2008,208608.585131726,5B,7B,2
train_9694,10594,1,0,7,1163,1,1144,2006,157402.199871458,5B,7B,0
train_9775,9022,1,0,7,799,3,3608,2006,215830.314823921,5B,7B,0
train_427,4750,2,0,6,672,4,1446,2009,201202.468749218,5B,7B,2
train_2082,11214,2,1,9,1073,1,1135,2009,181216.914377731,5B,7B,2
train_2453,7540,2,0,6,884,3,904,2009,170709.082835984,5B,7B,2
train_4412,7658,2,0,7,702,3,1144,2006,170998.439975461,5B,7B,-1
train_4556,14948,1,0,6,658,3,2183,2008,211117.735986682,5B,7B,1
train_6495,7560,2,0,4,927,3,1102,2007,164919.483530309,5B,7B,0
train_6843,21453,1,1,7,715,1,1720,2007,242247.452844632,5B,7B,0
train_8675,7560,2,0,8,728,3,848,2006,132458.570607235,5B,7B,-1
train_776,11553,2,0,8,1698,3,1743,2009,206532.564539423,5B,7B,1
train_3419,11096,2,0,6,1488,2,1053,2008,191211.004178471,5B,7B,0
train_3646,11885,0,0,6,636,3,999,2009,189213.055896842,5B,7B,1
train_3893,6000,1,1,4,1050,3,2730,2006,236781.475618611,5B,7B,-2
train_7331,7943,1,0,7,270,3,1850,2008,204944.82463383,5B,7B,0
train_9793,13682,1,1,5,1575,4,1679,2008,251342.559462604,5B,7B,0
train_1214,7015,1,0,7,816,3,972,2007,158009.625118244,5B,7B,-2
train_1521,9590,1,0,7,832,3,2473,2008,180947.710568833,5B,7B,-1
train_2757,7930,1,0,7,1095,3,1393,2007,166062.702756481,5B,7B,-2
train_4577,9000,2,1,6,1040,4,1801,2007,188367.233316916,5B,7B,-2
train_6709,7000,2,1,7,528,2,1284,2010,166082.526655973,5B,7B,1
train_7030,6762,2,0,4,1086,3,1077,2009,159657.331779027,5B,7B,0
train_1567,1680,1,1,6,864,3,1960,2006,200010.843821389,5B,7B,-4
train_4043,15576,2,0,10,1090,1,882,2008,162099.562675949,7B,2A,93
train_65,3000,1,1,7,520,2,2291,2008,198487.651741678,7B,2A,92
train_4746,13860,2,1,7,1686,3,1184,2008,187010.098314973,7B,2A,77
train_3955,10355,1,1,5,0,3,1635,2009,112896.081890488,7B,2A,67
train_6936,3378,1,1,4,1040,4,2097,2007,156157.347583333,7B,2A,59
train_9216,9020,2,0,5,1478,3,1717,2007,153346.789565532,7B,2A,35
train_1786,10084,1,0,6,1080,3,912,2010,140857.005218713,7B,2A,34
train_1663,8544,1,1,7,2392,3,1086,2007,205406.470782602,7B,2A,27
train_7711,9066,2,1,7,799,3,792,2008,163343.274789353,7B,2A,21
train_488,6970,2,0,4,1184,3,1468,2009,201278.758518449,7B,2A,16
train_9934,10800,1,0,6,1484,4,1194,2009,190535.913625711,7B,2A,9
train_7500,12822,1,0,8,1686,4,1776,2009,242991.360642187,7B,2A,6
train_5978,8244,2,1,6,485,3,1056,2007,142237.084507389,7B,2A,2
train_2815,8244,1,1,6,768,3,2274,2006,201924.817127962,7B,2A,-1
train_2052,6380,1,0,6,840,4,1200,2008,79073.4870529167,4B,7B,108
train_1474,8450,3,0,5,616,3,1505,2009,142541.974041567,4B,7B,99
train_2719,6000,1,1,7,882,2,1616,2009,143918.264962043,4B,7B,99
train_8401,10500,2,0,5,1297,1,1294,2008,89862.9377589502,4B,7B,98
train_1180,10300,1,0,10,1256,4,1440,2008,116539.216798357,4B,7B,88
train_1946,7420,2,0,7,918,3,2013,2009,165079.715249942,4B,7B,89
train_4849,13695,1,0,7,1340,4,958,2007,111839.369998531,4B,7B,87
train_7965,9142,2,1,5,1164,3,1116,2006,98269.679272549,4B,7B,86
train_3436,6402,1,0,7,1080,3,2515,2008,139097.31579156,4B,7B,87
train_5569,6155,1,1,8,864,3,858,2010,99912.7674234086,4B,7B,89
train_6438,8123,1,1,8,1249,3,1641,2007,135619.130123925,4B,7B,86
train_1109,5100,1,0,7,572,3,1728,2008,136376.457538015,4B,7B,85
train_8240,9100,2,1,6,1235,3,1682,2007,178488.770737135,4B,7B,83
train_2096,11841,2,1,8,876,5,1208,2009,95702.9782009822,4B,7B,84
train_4035,4274,1,0,6,1383,3,2138,2009,162700.463821128,4B,7B,84
train_5282,16659,2,1,7,1396,3,1044,2006,124864.855738473,4B,7B,81
train_347,10420,1,1,8,894,5,1224,2007,146396.890418447,4B,7B,73
train_4773,11616,2,1,5,715,3,1302,2006,148839.160143613,4B,7B,70
train_6394,2308,1,0,6,1501,2,1464,2010,118480.609236459,4B,7B,74
train_4102,9549,1,0,10,1728,3,1328,2010,160132.195502013,4B,7B,70
train_3545,1890,2,0,7,660,3,1200,2009,76303.0245885262,4B,7B,68
train_1749,7200,3,1,8,576,3,912,2008,98586.5148739634,4B,7B,63
train_3066,10320,1,0,7,880,3,1268,2007,106008.826917017,4B,7B,62
train_7174,12220,2,1,7,1368,4,825,2007,130625.340690891,4B,7B,62
train_1116,14585,1,1,4,720,2,1176,2007,132992.840085611,4B,7B,61
train_3007,12800,3,1,5,1800,3,1092,2008,181145.609318275,4B,7B,60
train_7082,6970,1,0,5,710,2,2097,2010,175447.050971832,4B,7B,62
train_8386,8314,2,0,7,864,2,1306,2009,128710.936804119,4B,7B,59
train_597,11606,2,1,6,1614,3,1411,2009,135196.658216899,4B,7B,57
train_1733,9200,0,0,6,1838,3,848,2009,151740.82223443,4B,7B,57
train_2365,15611,1,0,9,716,2,1369,2007,128167.519079129,4B,7B,54
train_7480,10207,2,1,9,1440,4,2060,2008,189513.412234425,4B,7B,55
train_2597,10480,2,1,6,848,3,1500,2006,129313.31500668,4B,7B,52
train_9698,10011,2,0,5,1383,4,988,2007,144311.606717689,4B,7B,53
train_5652,11250,1,0,6,728,3,2031,2008,167399.943392604,4B,7B,52
train_762,10142,2,0,6,780,2,1709,2010,141870.750064594,4B,7B,53
train_948,8633,2,0,6,808,3,1440,2007,96081.6892615435,4B,7B,50
train_2292,8640,1,0,6,918,3,1362,2006,121207.576506985,4B,7B,49
train_6652,12203,2,0,6,1029,2,958,2008,141831.12795851,4B,7B,51
train_152,9430,2,0,6,1768,3,1416,2010,160914.43386698,4B,7B,52
train_9666,9101,2,0,7,1424,4,2087,2009,194593.881649457,4B,7B,51
train_7677,7438,1,1,8,672,3,2022,2008,135202.302707033,4B,7B,48
train_5603,115149,2,1,6,918,3,1400,2009,209232.052576311,4B,7B,48
train_2266,9375,2,1,5,807,2,1908,2007,155181.344160287,4B,7B,45
train_4689,13517,2,0,5,892,3,965,2008,153657.183346885,4B,7B,43
train_2015,8640,1,0,9,1210,3,2113,2008,173822.086978095,4B,7B,42
train_8844,9554,0,0,7,1086,2,2320,2009,176828.383104734,4B,7B,43
train_8572,8750,2,0,7,840,3,1382,2009,106516.784714801,4B,7B,42
train_9304,9416,1,1,4,822,4,768,2006,146243.760214064,4B,7B,39
train_1156,10382,2,0,6,0,3,1869,2007,114904.96908081,4B,7B,37
train_6296,10012,2,1,7,783,2,1728,2008,178051.420491468,4B,7B,38
train_6371,9549,2,1,7,832,2,2822,2008,171306.264866398,4B,7B,38
train_7162,7820,2,0,5,1314,2,1225,2009,88789.4578155936,4B,7B,36
train_123,11645,2,0,6,1158,4,1683,2009,181985.718049776,4B,7B,33
train_6021,9480,1,0,7,1484,4,1535,2006,156862.821237761,4B,7B,30
train_9350,9938,2,1,6,864,3,1509,2007,160389.078331573,4B,7B,31
train_718,7050,1,1,7,1200,1,924,2007,141039.179693852,4B,7B,30
train_1619,6371,2,2,6,1145,3,2022,2008,191684.242596825,4B,7B,31
train_1646,12552,2,1,5,1617,2,1301,2007,194649.510589408,4B,7B,30
train_4163,9900,1,0,8,1522,3,1742,2008,152715.466407016,4B,7B,31
train_2869,15578,2,1,10,1390,2,1414,2006,177541.838468531,4B,7B,28
train_6995,7861,1,0,8,1686,5,1616,2006,147435.706073016,4B,7B,28
train_64,16659,2,1,7,1008,2,1683,2006,144995.725688546,4B,7B,27
train_3577,10659,1,0,7,1777,4,1430,2006,167974.932787233,4B,7B,27
train_3360,4923,2,0,7,777,3,1302,2009,151595.437161199,4B,7B,26
train_2637,16659,2,0,10,1554,2,1095,2006,162278.385982351,4B,7B,22
train_2754,6240,1,0,6,2046,2,1223,2008,162769.491238304,4B,7B,22
train_9337,8885,1,1,8,684,2,1416,2010,162263.72511312,4B,7B,22
train_9385,14230,2,0,7,1362,3,1396,2007,188514.869518548,4B,7B,17
train_8599,6120,2,1,6,1330,4,987,2009,156053.937365893,4B,7B,18
train_2470,10400,2,1,7,729,3,1047,2008,152456.892244809,4B,7B,16
train_6488,12224,1,0,4,1235,2,2243,2008,166551.592395959,4B,7B,16
train_6507,7500,1,1,5,2217,3,2110,2009,247676.248472905,4B,7B,16
train_4530,12030,1,1,6,676,3,816,2007,85037.9398679554,4B,7B,12
train_6612,7000,2,0,5,1136,3,1752,2008,230505.13371303,4B,7B,13
train_1294,4426,2,0,6,794,3,1406,2006,147959.97271071,4B,7B,10
train_8041,10448,1,0,6,360,3,1383,2009,133811.238307094,4B,7B,13
train_8815,7590,3,0,7,793,3,848,2008,143855.299747016,4B,7B,12
train_2098,9250,2,0,7,1575,3,1392,2010,163408.757388791,4B,7B,13
train_2927,7314,2,0,7,1650,3,334,2009,190513.117675249,4B,7B,12
train_3828,5586,2,0,6,458,3,1362,2006,127185.454573523,4B,7B,8
train_2852,11340,2,1,7,650,4,1131,2007,122186.095830519,4B,7B,8
train_7013,11194,2,0,6,1713,2,1800,2007,220350.410155831,4B,7B,8
train_5663,6930,1,0,4,608,3,1533,2006,194085.189914565,4B,7B,6
train_8192,10628,2,0,5,1053,3,1258,2009,133065.212780164,4B,7B,9
train_4037,10708,2,1,5,1208,3,1704,2007,150979.258930616,4B,7B,6
train_545,15611,1,1,7,928,3,1680,2007,151894.851434154,4B,7B,4
train_3665,13101,1,0,6,1704,4,1728,2007,228866.329083995,4B,7B,4
train_6697,21750,2,0,10,630,4,1040,2007,142146.053778438,4B,7B,3
train_7976,21872,1,1,7,1069,3,1604,2007,191902.668103949,4B,7B,3
train_8491,12274,1,1,5,1391,2,2727,2009,237698.739433236,4B,7B,5
train_24,10041,2,0,6,2223,3,1786,2008,197600.638308084,4B,7B,3
train_393,10927,2,1,6,1276,2,1726,2010,160124.146906806,4B,7B,5
train_4770,8339,1,1,6,600,3,2596,2006,156592.8380874,4B,7B,1
train_5815,11333,2,1,8,1337,4,1176,2007,142397.372061518,4B,7B,2
train_7776,9400,2,0,5,840,3,1092,2008,153857.786636112,4B,7B,3
train_9206,12438,2,0,7,925,2,1635,2006,146378.533882187,4B,7B,1
train_9821,2448,1,1,7,1437,2,1362,2008,178817.954709824,4B,7B,3
train_4827,18800,1,1,6,1318,3,1750,2008,204330.046835734,4B,7B,2
train_5068,9200,1,0,3,806,2,1215,2010,147387.25114341,4B,7B,4
train_5339,11616,2,0,7,1190,3,864,2008,136746.338687936,4B,7B,2
train_8444,5306,2,0,11,1588,3,1317,2006,147486.085767628,4B,7B,0
train_958,12474,2,0,6,768,3,1768,2006,154903.691898428,4B,7B,-1
train_2203,11700,2,0,6,1845,3,1316,2007,208913.329271002,4B,7B,0
train_2377,11900,1,0,6,1078,2,2207,2008,177912.684840193,4B,7B,1
train_2647,8450,1,1,5,1593,3,1852,2009,245553.435018462,4B,7B,2
train_9079,12772,1,1,10,1442,2,1509,2008,214104.534392294,4B,7B,1
train_1042,5063,2,0,11,1554,3,1719,2009,227908.949426979,4B,7B,1
train_2320,8978,3,1,9,1686,2,1095,2010,209162.07932946,4B,7B,1
train_2960,10171,1,1,8,721,3,2134,2010,187840.945553075,4B,7B,1
train_7717,8820,1,0,8,894,3,1484,2009,170527.605176115,4B,7B,0
train_8938,12090,2,0,6,712,3,1396,2008,154410.651274456,8B,9B,108
train_3482,11228,2,0,6,686,3,1479,2007,179616.860215668,8B,9B,77
train_4064,10791,2,0,7,980,2,960,2009,192750.713155893,8B,9B,69
train_4835,8737,2,0,7,1001,3,1126,2006,168125.674425685,8B,9B,58
train_1860,14260,2,0,6,1398,2,1369,2006,242865.078857584,8B,9B,45
train_4938,7420,2,0,5,845,3,1196,2006,205749.1668044,8B,9B,35
train_7834,9600,2,0,6,1417,3,1306,2006,201731.978957747,8B,9B,34
train_7568,7800,1,0,8,1314,2,1686,2007,219815.656699984,8B,9B,33
train_2749,8846,1,0,6,611,3,1535,2006,218492.56418864,8B,9B,19
train_8809,7018,1,0,8,2046,3,2728,2009,346320.576588678,8B,9B,13
train_3406,5100,2,1,4,988,4,1097,2010,193269.331141852,8B,9B,13
train_9248,8816,2,0,7,1842,3,1086,2009,231449.999860418,8B,9B,9
train_1424,5119,2,0,6,1125,2,988,2009,204473.524904894,8B,9B,5
train_8025,2887,1,0,9,384,3,1588,2006,189452.678528518,8B,9B,1
train_3398,5000,2,1,6,1616,3,1852,2008,253092.553266069,8B,9B,2
train_2784,9548,1,1,6,1632,4,2403,2009,330759.355318238,8B,9B,2
train_5993,6762,1,0,8,1244,1,1226,2006,115778.315653551,2A,7B,61
train_4776,9830,1,0,5,819,3,1429,2006,125028.482664054,2A,7B,56
train_4962,9375,2,0,7,1269,3,1094,2007,114976.875520558,2A,7B,32
train_8429,8248,2,1,6,1107,4,1959,2006,158416.658916746,4B,2A,0
train_8437,9571,2,0,8,880,3,2094,2009,118884.095212662,6B,3A,101
train_8748,9297,2,1,10,971,3,789,2010,105196.316302321,6B,3A,96
train_1456,5063,1,1,7,952,3,2153,2006,97841.7164028023,6B,3A,88
